"ML","Species","Trt","Block","Combos","Position","trans.SKL_NODES","trans.DIA_STM","trans.DIA_STM_SIMPLE","trans.AREA","trans.AVG_DENSITY","trans.TD_AVG","trans.WIDTH_MAX","trans.D10","trans.D20","trans.D30","trans.D40","trans.D50","trans.D60","trans.D70","trans.D80","trans.D90","trans.RDISTR_X","trans.RDISTR_Y","trans.SKL_DEPTH","trans.SKL_WIDTH","trans.RTP_COUNT","trans.STA_RANGE","trans.STA_MAX","trans.RTA_RANGE","trans.RTA_MAX","trans.ADVT_COUNT","trans.BASAL_COUNT","trans.ADVT_ANG","trans.BASAL_ANG","trans.HYP_DIA","trans.TAP_DIA","trans.MAX_DIA_90","trans.DROP_50","PC1","PC2","PC3","PC4","Sample_ID"
"PA4.7Ihed","Ihed","Inter","1","PA 4.17 Ip-PA 4.7 Ihed","211",-0.959353334455512,-0.467161654755342,-0.739131533137373,-0.0802839706588364,-0.890489376983685,-0.394910727964224,0.616139649800067,-0.172205551295546,-0.432332966826665,-0.417528409491906,-0.485696303462136,-0.583615051451391,-0.48584701509667,-0.380116825288356,-0.308731623438577,-0.354929671306338,-0.328292257369133,0.688509562113264,-0.729867642145187,0.516435279029028,-0.319981297727969,0.112050519047926,0.643691766474899,0.344350380331817,-1.12153013086863,-1.1340869689982,-0.867949486757268,-1.61109574782641,-0.409040084325206,-0.656751588294524,-0.606553686767422,-0.529058109081737,-0.730447822251851,-2.12881357366611,-2.25183145807999,-1.47819512724324,0.543626845803207,"211H"
"PA4.17Ip","Ip","Inter","1","PA 4.17 Ip-PA 4.7 Ihed","211",-0.713391330011073,-0.43600204087868,-0.663876841682029,0.124431722887523,-0.338104763778607,-0.396818389506828,0.781715837382055,-0.632463694663583,-0.613186082034252,-0.569985211371594,-0.634748820498646,-0.71518825639433,-0.863713133153194,-1.03898136647202,-1.23853177978716,-1.4211060367987,1.19443962084603,0.661033385456367,-0.644336268712636,0.645162454270105,0.109217684757238,0.788169943472084,0.63897121087222,0.0927663824672005,-2.03275986844943,0.252207400568256,0.581129234441178,-2.00930609042543,-0.955994845892493,-0.234512958971489,-0.598881264925907,-0.465012352827537,-0.644309751931551,-2.54803761598088,-3.52495179189177,-0.475073062883313,-0.812156421710851,"211P"
"PA4.16Ip","Ip","Alone","1","none","212",0.0613801388526879,-0.135123589954281,-0.451130189447384,0.648253112075338,-0.818261597082068,-0.372763971265588,0.801597598074447,-1.14246033331209,-1.1563122090227,-1.1204768371543,-0.979747305667533,-0.917875434160026,-0.882552296716677,-0.874987745342492,-0.890438579875771,-0.984830080248641,-0.138281474195278,0.603763877717619,-0.402097225202328,0.696922143659015,0.511779590781135,0.801473491262371,0.650127956204495,0.549074264494012,-0.302953413491307,1.24241766454429,1.15568853564984,-0.78670895052763,-1.69968030860849,-0.494794848076684,-0.423111948620832,-0.400712256752844,-0.403158835070818,-2.37071782693604,-3.19919492567469,1.12135476963125,-1.25418525021199,"212P"
"PA4.7Ihed","Ihed","Inter","1","PA 4.2 Ip-PA 4.7 Ihed","214",0.546160332584295,-0.547376279127002,-0.451130189447384,0.65181562865602,-1.30660746538042,-0.421654728995349,1.03978129337524,-0.113157494413483,-0.303870847653317,-0.31807068374015,-0.333857485953976,-0.305414948984394,-0.309444807688398,-0.306942290884495,-0.323048340813288,-0.370114703781188,0.699956529929738,0.570930458868878,-0.402683914037289,0.949236962650537,1.4643287518417,0.63496501642597,0.635741650155142,0.302176779957013,-1.03076462499434,-0.143876705022159,1.15568853564984,-0.516745988610926,-0.498644759287482,-0.486018264377789,-0.692336412624444,-0.349223054464566,-0.403158835070818,-1.03695298470819,-2.61335494211308,1.1039411955309,-1.30098409538324,"214H"
"PA4.2Ip","Ip","Inter","1","PA 4.2 Ip-PA 4.7 Ihed","214",-0.121938603900142,0.264484169306185,-0.606276391586148,0.308506505128119,0.111626752943742,-0.470091114333972,0.490507669313938,-0.690223431562103,-0.795631248054602,-0.702521900221837,-0.63579392251374,-0.530433539615279,-0.350044509446802,-0.342111056533412,-0.399955310321833,-0.510136367402162,-1.10623320385638,0.625666167663264,-0.579591766287574,0.637054379373005,0.0545394634622818,0.615549927030652,0.52610155094278,0.16960382148417,-1.21661162247098,1.63850177013471,-0.867949486757268,-1.0559014119489,-1.31146996216405,-0.400034612461756,-0.635555045515438,-0.407118035390999,-0.579711400911017,-1.59029513920645,-2.83409367892311,-0.469585313540997,0.224169232625325,"214P"
"PA4.12Ihed","Ihed","Inter","1","PA 4.19 Ip-PA 4.12 Ihed","218",-1.5227108801284,-0.384019321910543,-1.30843215701774,-0.237326947398866,-0.894939554050668,-0.321675104491487,0.776667420946101,-0.214545315632836,-0.50344846454534,-0.61065545548324,-0.555753785920975,-0.379539708017998,-0.302862392858972,-0.270239950035293,-0.257682332767661,-0.311766548128148,-1.00543836425823,0.836076505540621,-1.42376529653418,0.78554039684958,-1.07663929140093,0.34540632668344,0.480686040286712,-0.417536744283865,-2.82062311301463,-0.539960810612574,-1.65866755886768,-2.3126792291706,-1.77637725208507,-0.264541155437491,-0.419285758253762,-0.465012352827537,-1.42100385974786,-2.3013257696601,-3.71139547959279,-3.47620236452745,0.955057548033412,"218H"
"PA4.15Ihed","Ihed","Inter","1","PA 4.1 Ip-PA 4.15 Ihed","21A",0.233786038619992,-0.362443082819982,-0.0283967984362156,-0.473566555521304,-1.97469112282502,-0.533889740488513,0.14502731422623,0.0768159770390782,-0.148999383053184,-0.223556508029153,-0.345685624034176,-0.422173888670278,-0.505278348739116,-0.605848361528252,-0.590028472705164,-0.459166347946291,0.0163699876218555,0.37760112844768,0.0220117297860195,0.0402468221205231,0.973124162749351,0.437201751813645,0.303959056773328,1.06299215581932,0.650445753597359,-0.936044916202989,-0.223853373691436,0.800921585652368,0.239687644908531,-0.287006858743427,-0.590370524210748,-0.305634364843861,0.0214338184111018,-1.72171208964825,-0.192947102622116,1.48039447878439,0.0604846054991527,"21AH"
"PA4.1Ip","Ip","Inter","1","PA 4.1 Ip-PA 4.15 Ihed","21A",0.701502097844861,-0.260907926097123,-0.0283967984362156,-0.262732231933312,-1.32061242313077,-0.564701004193313,-0.495262088716748,-0.256983295228663,-0.436712440792447,-0.46113524399416,-0.485659788530289,-0.496136721897432,-0.467581723518817,-0.424582619935918,-0.414403585472664,-0.481427596664775,0.104044566613099,0.371471501447517,0.0220117297860195,-0.447354020166269,2.01431239435278,0.496555379867232,0.45527043628933,1.11320144628166,0.655755310518229,-0.539960810612574,2.22576111925499,0.772484849442964,0.272167348121586,-0.279223850718306,-0.271169974485434,-0.451727264341832,0.0214338184111018,-1.57078138471006,-0.311533076920631,3.18508364029641,-1.29571107512908,"21AP"
"PA4.12Ihed","Ihed","Inter","1","PA 4.15 Ip-PA 4.12 Ihed","225",-0.903541238943034,-0.111491632128291,-0.505813651141946,0.0647007648843306,-0.548458740673984,-0.353906238123318,1.04277739886653,-0.37907264708675,-0.704370192336048,-0.848814428657142,-0.977330900874424,-1.15309798794245,-1.32906782869538,-1.53944336561385,-1.7857560747058,-1.94364477724605,1.32286988854216,0.649049646768765,-0.465307066749782,1.07766730882175,-0.731632755393564,-1.5258167058985,0.594832056038921,0.472312351513698,-1.02642553209515,-1.3321290217934,0.701872482124553,-2.35372259112813,-0.949417076058851,-0.293523878725667,-0.594193718246143,-0.254617770408815,-0.465657737955025,-3.12908107192147,-2.87289655796681,-1.62388005816907,-1.92024568965097,"225H"
"PA4.9Ihed","Ihed","Inter","1","PA 4.15 Ip-PA 4.9 Ihed","226",-0.429252310676479,-0.609779588824255,-0.212861927715194,-0.895607244682532,-1.21159265671164,-0.550868757793081,-0.520808155197993,-0.0770659536996592,-0.167477910062983,-0.235004568253294,-0.360073799423746,-0.48534752625205,-0.478740790799225,-0.384736616639884,-0.347956786568432,-0.401921531780645,0.165974879324495,0.486462644617689,-0.187224278418091,-0.589715992358473,0.109217684757238,0.0287540818562181,-0.0599139805598137,-0.285096220752004,0.547863405642313,0.0541653477730484,0.197793075393751,0.653148934675539,0.709468628131157,-0.462466787013031,-0.621333242686643,-0.580076046028912,-0.187392969631433,-2.30043876931527,0.93870787781522,0.769166987616677,0.0978380742315182,"226H"
"PA4.15Ip","Ip","Inter","1","PA 4.15 Ip-PA 4.9 Ihed","226",-0.346711046546062,-0.214638518873497,-0.859878811033362,0.362728449857625,-0.787417410570947,-0.370422965158309,0.942063847360177,-0.921026385680179,-0.946987448842497,-0.970933083599055,-1.02933203421181,-1.08852909999827,-1.12710139190713,-1.2004548925276,-1.26016577894135,-1.07288827275912,0.644697246843272,0.741248609081512,-0.870507755961934,0.866168730973797,0.836629138071802,0.734029738869402,0.623735560105846,0.0783274775604714,-1.56813372342686,-0.539960810612574,1.15568853564984,-0.67048169203511,-1.41860396617838,-0.424114459037034,-0.396851621312199,-0.529058109081737,-0.870829701236689,-2.9429517550628,-3.52995141986633,0.0968704339018212,-1.59357789965923,"226P"
"PA4.12Ihed","Ihed","Inter","1","PA 4.13 Ip-PA 4.12 Ihed","229",-0.511189347042597,-0.248021419386082,-0.690588352271746,0.237909522935509,-0.323300242833697,-0.33327851790383,0.829568482192828,-0.620085275413113,-0.744740518439971,-0.785875773258467,-0.822082079060648,-0.863119427150215,-0.911811683064321,-0.982511593675584,-1.0765647577165,-1.20830929960816,-0.607656704121356,0.719748759878981,-0.673328158368409,0.696922143659015,-0.21624767591886,0.249777958369863,0.269565607893906,-0.127452828677008,-2.34670953894471,0.0541653477730484,-1.23940649041012,-1.60384977486981,-0.552538746806857,-0.272347742928602,-0.552351766251259,-0.349223054464566,-0.674002615707193,-2.57663768105107,-3.03135418619734,-1.71803338544753,-0.252506683174364,"229H"
"PA4.13Ip","Ip","Inter","1","PA 4.13 Ip-PA 4.12 Ihed","229",-0.505163251826465,-0.0511390263760104,-0.25681217784078,-0.792219564017052,-0.197160684338271,-0.535013712350295,-1.02473754911137,-0.575951167314259,-0.706291175921734,-0.758929076082471,-0.85202599746707,-0.953292284844782,-1.03526979829276,-1.11795682988358,-1.0789843237143,-0.914785716554325,0.0628951607241286,0.53638507735048,-0.232029656457985,-1.13593884178412,-0.0968600529397055,0.298929747419442,0.169342628862633,1.09078494635127,0.615030192412611,-0.738002863407782,0.701872482124553,0.689347069957062,0.774222841821767,-0.28288288040469,-0.484514303389826,-0.580076046028912,-0.232099321479683,-3.28143020081853,0.52976484505046,1.3406915055605,0.169550131933825,"229P"
"PA4.2Ip","Ip","Inter","1","PA 4.2 Ip-PA 4.3 Ihed","23",-0.55177180882258,-0.292439832825363,-0.379632104159655,-0.738895382853981,0.0986336521547092,-0.468781143334551,-0.89454969886833,-1.01695007432273,-1.06925101534338,-1.1755308309536,-1.05579828360366,-0.930360587860471,-0.86970864746006,-0.834643167771947,-0.786486742830767,-0.907010330032527,0.241631304923438,0.554903474096266,-0.377515793731642,-0.719626282179889,0.367498496754687,-0.658382035993462,-0.778353967771866,0.419020386800708,0.689276401981825,0.450249453363463,1.04623866336947,0.698870688020525,0.722579924102416,-0.364412794069712,-0.443510525012162,-0.451727264341832,-0.378071232985449,-3.37901500311412,0.950593347043883,1.07542431652917,-1.16443808616793,"23P"
"PA4.3Ihed","Ihed","Inter","1","PA 4.19 Ip-PA 4.3 Ihed","232",-1.37966160795342,-0.254046281456957,-0.851886902058722,-0.20547747989983,-0.635564909615996,-0.35996023782871,0.436837835447362,-1.75534666809585,-1.79029313384732,-1.96854668195827,-2.01647192657748,-2.23021164311519,-2.36375933240451,-2.55296602500634,-2.76872474551127,-2.79511535102697,0.372530116869024,0.7864776266879,-0.85644086811388,0.405044672630289,-0.587017994793661,0.37981423195391,0.618355347526027,0.293519654780928,-1.26650593936109,-1.92625518017903,0.0619974505829446,-1.99762580380732,-1.79333194701581,-1.07825624403514,-0.701704103393495,-0.254617770408815,-0.856790261064335,-6.05139713560653,-3.89218824886127,-1.39153293796317,-1.4338325708753,"232H"
"PA4.16Ip","Ip","Alone","1","none","234",-0.861350965148839,0.137145232700553,-0.760683194512905,0.0897543036224177,-0.283765811519146,-0.402831186214904,0.324419974439961,-1.06624361592891,-1.20867199392213,-1.34237482430871,-1.34872974768318,-1.19699208464476,-1.10727078764315,-1.08119881596808,-1.10624753719303,-1.23571972763117,-0.101267198184671,0.717535218050263,-0.758126231291074,0.614325948678934,-0.116393501385216,0.730273551845084,0.592404497169685,-0.0500570190739466,-1.43044419528904,-0.341918757817367,-0.374865339183041,-1.01326436297809,-1.89929846887817,-0.239617143832875,-0.636580604277049,-0.254617770408815,-0.757819282841929,-3.28578814148886,-3.27272013213526,-1.06353566851572,-0.44723714354212,"234P"
"PA4.17Ip","Ip","Inter","1","PA 4.17 Ip-PA 4.15 Ihed","23A",0.399986228012319,-0.292439832825363,-0.65078584847997,0.703163324938963,-1.03626655781059,-0.479848688124685,0.942063847360177,-0.408276118876897,-0.296790298282691,-0.214375724769104,-0.253718504479992,-0.238938244445807,-0.22987356551516,-0.255573942103289,-0.307056945978707,-0.388960124146514,0.897467845349623,0.648884808547477,-0.630158539783087,0.985792993234493,0.986433512885332,0.50883734437596,0.529523476243552,0.576401622005881,-0.303849471336178,0.450249453363463,0.457046157135068,-0.151304048601987,-0.858318981762014,-0.37942147578175,-0.662528447580046,-0.349223054464566,-0.63015841930377,-1.14059189486542,-2.31979401695807,0.876402870752394,-0.710339691960122,"23AP"
"PA4.2Ip","Ip","Alone","1","none","243",0.0658302596427042,-0.12436562443964,-0.760683194512905,0.590213729500162,-0.807879322565851,-0.413862517434699,0.927952669896226,-1.37457599618255,-1.47549469142388,-1.60455260122559,-1.62109135310043,-1.69114078303704,-1.65775434869598,-1.31051677369366,-0.821087870443092,-0.490724397780246,-0.310071553823156,0.736351501010233,-0.754765154082749,0.918177919305149,0.878245131349372,0.526827430637072,0.616770921057351,0.252543491360767,-1.27815555188902,-0.738002863407782,0.581129234441178,-1.61403152931466,-2.07335232167867,-0.446590112452184,-0.328285330176479,-0.586953912878172,-0.755302151277922,-3.20734758682405,-4.17971864911257,-0.276418603960587,-1.80612581609777,"243P"
"PA4.12Ihed","Ihed","Inter","1","PA 4.17 Ip-PA 4.12 Ihed","248",0.137641469724402,-0.0720611657013606,-0.545957754854567,0.609076382398628,-0.205303495778251,-0.384499266798643,1.12106660545303,-0.820666583372357,-1.20518093851515,-1.39677798704162,-1.20714413699304,-1.17330988380809,-1.15891474098799,-1.21653355149887,-1.29221356518829,-1.36825930516792,1.70224799000346,0.675367246213183,-0.507618094009577,1.17287136894746,1.1163575001183,0.557135204335041,0.619550749832046,0.488237215990892,-0.780337530319139,-1.3321290217934,0.457046157135068,-0.739326434170558,-1.69135292512145,-0.450610607453717,-0.384800545625388,-0.29763227854688,-0.509192644160899,-2.68388420702513,-3.46043611675408,0.113897004692034,-1.76267925450494,"248H"
"PA4.17Ip","Ip","Inter","1","PA 4.17 Ip-PA 4.12 Ihed","248",-0.0811526675337815,0.0436560037911452,-0.528553295949249,0.613098996737311,1.53100499333931,-0.405935356923728,0.365386736844983,-1.05637042280193,-0.870358656899008,-0.815854903887436,-0.809563013015373,-0.867553215703987,-0.903619865582347,-0.933026899730479,-0.826608408642435,-0.684642617338105,0.057431958668797,0.627161485813515,-0.492664470287999,0.392738500143766,0.232735829908389,0.537558083684048,0.439082163202717,-0.237294241393544,-1.54999669888667,-0.738002863407782,0.701872482124553,-1.34343630823291,-0.88957950210505,-0.551152001796095,-0.431972489554453,-0.465012352827537,-0.493607863039161,-1.9636941598152,-2.77625367217301,-0.699402462000269,-1.04090391721926,"248P"
"PA4.14Ip","Ip","Inter","2","PA 4.14 Ip-PA 4.7 Ihed","251",1.02276514763852,1.33404727474873,0.372985835488722,1.18182824002562,1.8162224022047,0.728048717725696,1.49123605515087,1.66259022229551,1.66246307500007,1.543007735266,1.4829054667822,1.42263533001281,1.38587546948443,1.35173777734789,1.33383507718392,1.32209268113954,0.806325847030756,0.025483433814184,0.377612766694354,1.45211997453069,0.0545394634622818,0.621042917686597,0.621302360097575,0.429214209839316,-0.889503102870315,0.0541653477730484,0.329364922817422,-0.646374384287518,-1.02310714546655,0.791980374216074,0.85406874775827,0.568204616719073,0.378673043787514,5.32817470265576,-1.72462998430197,-0.604335629028148,0.608277196661329,"251P"
"PA4.2Ip","Ip","Alone","2","none","257",1.66574661765854,1.46396077904474,0.476359782414939,1.70808594622904,1.30872503932045,0.744525739074252,1.67611666874589,1.50101620279726,1.51184205292557,1.43435273439278,1.41291573890023,1.4014452134123,1.4010465191851,1.38678036022782,1.36345946462481,1.37847648232338,1.12744346879288,-0.0692175960853274,0.48851646012574,1.56070616909872,1.22866809480603,0.267653629594687,0.634781295110072,0.315440736427139,-1.17851422429257,1.63850177013471,0.329364922817422,-1.25542490395582,-1.0528446337797,0.93482835343112,0.791579800821758,0.6534355940038,0.48921600161381,5.69963771337402,-2.30674660946794,0.233524237752981,-0.391892720503741,"257P"
"PA4.2Ip","Ip","Inter","2","PA 4.2 Ip-PA 4.9 Ihed","258",2.04713668417336,1.48097374913113,0.564021016890951,1.88988792136475,1.28260700505304,0.656529274514615,1.58015684148692,1.52585111647711,1.56946252705519,1.55036364774953,1.56442299341043,1.54325001479116,1.55178435268444,1.53438254504391,1.50495948856682,1.49482962131846,-0.324970919615766,-0.298526694904091,0.592992548414375,1.62700945533881,1.36051924495889,0.753105434294609,0.601951005051395,0.598694901022781,-0.611207604792566,2.03458587572512,0.457046157135068,-0.89081558636425,-1.36337253931226,0.79316695444272,0.725737825964314,0.6534355940038,0.593386477535158,6.15927150287365,-2.32748571353758,0.915619037272462,-0.116228203822338,"258P"
"PA4.12Ihed","Ihed","Inter","2","PA 4.1 Ip-PA 4.12 Ihed","262",1.84307581333507,1.34030501025849,0.593545983380177,1.64533264777781,1.35351966422464,0.65828271004809,1.42473682587921,1.79750374317203,1.80755803401324,1.65066299065006,1.61711963324049,1.57327767606004,1.56051043652928,1.54313539209451,1.52456226879622,1.5215205834597,-0.00147719381605109,-0.245072014572282,0.627465257235142,1.37665427420684,0.367498496754687,0.76944362039777,0.605324561629831,0.642324933334008,-0.62219024508306,-0.936044916202989,0.701872482124553,-0.54324103360174,-1.43014006669705,0.795493095792516,0.574210014841361,0.884861424538658,0.626464165231451,6.05719488053605,-1.81396550428206,-0.204535852768686,0.303485710160802,"262H"
"PA4.1Ip","Ip","Inter","2","PA 4.1 Ip-PA 4.12 Ihed","262",1.04483229907991,1.42697506641062,0.593545983380177,1.11819006698436,0.980721712480841,0.588795720880842,1.26718792301963,1.17938742764035,1.14839820119478,1.16144107134839,1.14204646691118,1.15435111434587,1.19960329917898,1.23138327290326,1.23817045588382,1.36424899182205,-0.363198346826327,-0.160047871324248,0.62681045695527,1.26022162831598,0.267040092681801,0.564857402961632,0.438000060674463,0.283991406042679,-0.937271716105752,0.846333558953879,0.701872482124553,-1.4825752757547,-0.8321236108524,0.726474263610176,0.654715834114352,0.553375645510931,0.626464165231451,4.79907369139523,-1.91772688485072,-0.117001446464894,0.0322437519092809,"262P"
"PA4.14Ip","Ip","Alone","2","none","269",1.90519643943202,1.44932510460032,0.564021016890951,1.90698680194406,2.26401132944736,0.700742155228967,1.49059231120782,1.5108614437542,1.63666045147021,1.53615999023017,1.5018377604022,1.45257587363231,1.438225728596,1.42818549852022,1.40742688334855,1.39255574365799,2.30347392012885,-0.275390473130522,0.59501785882006,1.47841611906605,0.765928716933787,0.527249930274805,0.618355347526027,0.1713297392824,-1.18903686671153,1.24241766454429,-0.223853373691436,-0.835077055992623,-1.89454018661098,0.88714865872531,1.11670329585524,0.6534355940038,0.594731455581537,6.09306373563194,-2.2223301795519,-0.307284235473596,-0.00375514384246351,"269P"
"PA4.12Ihed","Ihed","Inter","2","PA 4.16 Ip-PA 4.12 Ihed","272",1.25926172235866,1.39279249520552,0.593545983380177,1.0774369157905,1.02837839977383,0.657343269341839,1.70322843498944,1.99316737813604,1.92652067545807,1.68552330549235,1.63762769946641,1.55716500942056,1.50946848077497,1.48393983310856,1.45980010784643,1.45423184668718,-1.80704863422886,-0.31487805774788,0.627465257235142,1.7403789703757,0.432531878901744,0.7187626038369,0.641129356113165,0.54399669499972,-0.709033519932394,0.648291506158671,0.197793075393751,-1.1335344077875,-0.415077038191609,0.478417307665812,0.488456972719191,0.595539790207366,0.626464165231451,5.8370731554146,-1.81480589776199,-0.0716130480143849,0.76407560329513,"272H"
"PA4.9Ihed","Ihed","Inter","2","PA 4.15 Ip-PA 4.9 Ihed","276",1.6413721993558,1.35290234313695,0.581841128186998,1.61427183104503,1.07150555847028,0.750520839869071,1.68525746859096,1.08045401581809,0.913725214043703,0.979480916291661,1.0163968492748,1.06212163527105,1.07975593028204,1.1224500073765,1.17972263225973,1.24573187067623,-3.43318262894139,-0.0864667385271997,0.611703996063583,1.7387500187132,0.480345047093712,0.735970650698911,0.589270180193994,0.530398942305552,-0.876293736684032,-0.539960810612574,0.329364922817422,-1.26641071645747,-1.34261990490392,0.736307190772745,0.906010892582055,0.717481350258001,0.610724750693105,5.10605135054449,-2.73136627915307,-0.568573742355591,0.0293670034699146,"276H"
"PA4.15Ip","Ip","Inter","2","PA 4.15 Ip-PA 4.9 Ihed","276",1.42213940011507,1.44585568674996,0.514877992583816,1.594086146139,2.63306305350151,0.741788185575871,1.44206136858855,1.84775233036988,1.88876401743045,1.7197890812118,1.70264087960909,1.64275736381818,1.61474554027533,1.57759659636527,1.53196061453385,1.52093622066668,-9.04226734571028,-0.331030731664224,0.536078162172961,1.72642606657342,-0.0968600529397055,-0.0841652717326278,0.609101808658588,0.690103683432126,-0.469676338486094,2.23262792852033,-1.23940649041012,-0.710748247326395,-1.58937116810214,0.809644782874693,0.873996350821135,0.717481350258001,0.535918746501799,6.62228635885815,-2.09685941072753,-1.24462792997203,1.71692900703399,"276P"
"PA4.3Ihed","Ihed","Inter","2","PA 4.1 Ip-PA 4.3 Ihed","277",1.77286300991752,1.37474577439098,0.593545983380177,1.48073227831682,0.85094283952681,0.632968455665743,1.50019758633425,1.45666576374802,1.485395463005,1.4393050645658,1.42126818213386,1.39614450210514,1.39529914497241,1.39583478976814,1.38074983939998,1.38455543208527,-0.778390882174174,-0.273800961710964,0.627465257235142,1.41283086990352,0.693471462259731,-0.625419044152327,0.602700605244622,0.309879702153491,-0.585256825791608,-1.3321290217934,1.36750606350133,0.671239399106945,-0.68121190322527,0.742414287024145,0.439562837666873,0.6534355940038,0.626464165231451,5.38085310467911,-0.828904955637156,-0.0482739358235992,-0.758319510971111,"277H"
"PA4.1Ip","Ip","Inter","2","PA 4.1 Ip-PA 4.3 Ihed","277",1.90564215464347,1.39691859877152,0.593545983380177,1.9677042401902,1.64959762461135,0.679715319211942,1.55617326701537,1.20835102439747,1.22286301301611,1.26232606349325,1.3291213297065,1.3623930235798,1.36051044975164,1.36798808403751,1.4032144327705,1.42798643353815,0.248116441477542,-0.235225874390019,0.627465257235142,1.44511756360394,-0.155890507703721,0.584793953993301,0.515193630301177,0.383084809378157,-0.830569603284723,-0.143876705022159,-1.65866755886768,-0.788015310882858,-0.519933514193288,0.898414697231281,1.36308240425633,0.6534355940038,0.626464165231451,5.60797419226463,-1.49955666429087,-1.21764400407938,1.13504551190172,"277P"
"PA4.7Ihed","Ihed","Inter","2","PA 4.13 Ip-PA 4.7 Ihed","279",1.0334192769299,1.30686731523778,0.232841307101925,0.96583089521102,0.343029469833554,0.657347620551147,1.57553247647493,1.23640938064468,1.37125360013232,1.49357482568577,1.5330237712735,1.49445131425125,1.46321176580388,1.45100108191432,1.4481172434279,1.45076604689322,0.309081050535792,0.110610600950523,0.206997988436048,1.59745501959586,0.511779590781135,0.721171951930825,0.64987713366689,0.460656405199163,-0.737507639983139,0.450249453363463,-0.532046287239197,-1.21037754445419,-1.06240854488737,0.600893259590389,0.613072524833266,0.568204616719073,0.206710544546742,4.86474000305583,-2.09048773812863,-0.528306839497853,0.867665336476198,"279H"
"PA4.13Ip","Ip","Inter","2","PA 4.13 Ip-PA 4.7 Ihed","279",0.906685807495661,1.44585568674996,0.593545983380177,1.2805127679542,2.76458212310631,0.698690616466819,1.07921448062234,1.15402556550876,1.07002302339145,1.06650052916573,1.04959618132236,1.14690370222553,1.26941041264524,1.34930947982303,1.34085474013988,1.41016347988049,-1.1082787509548,-0.229434460097462,0.62681045695527,1.33476312290897,-0.116393501385216,0.621084124492007,0.556739547324613,0.423301917584954,-1.17091280426694,-0.143876705022159,0.934232826831714,-1.24766099700278,-1.61635827611926,0.989958732901471,1.01597244999674,0.73321017849538,0.626464165231451,5.33342904456761,-2.22104184975233,-0.885584258665489,0.232362601047664,"279P"
"PA4.17Ip","Ip","Alone","1","none","28",-0.911407514019685,-0.312295524779635,-0.263246872321255,-0.841714439411948,-0.712567951285605,-0.457566488750341,-0.977970297156716,-0.125651302560173,-0.411329008116572,-0.518521047363246,-0.640379020183027,-0.754013180631752,-0.863437732315822,-0.925036702724207,-0.850571216515787,-0.977141002252583,0.135387845387881,0.541438546248808,-0.243002783792272,-1.04929202482928,-0.298907813841528,0.472382119030562,0.438438369037286,-0.898490713843029,0.592367760694006,0.252207400568256,-0.532046287239197,0.744193001920789,0.536036476498146,-0.234440551793978,-0.468581096189334,-0.580076046028912,-0.243780278774559,-3.08376712763196,0.956716398251979,0.435809146849815,0.733814095321699,"28P"
"PA4.7Ihed","Ihed","Inter","2","PA 4.18 Ip-PA 4.7 Ihed","280",1.17660425402686,1.39226969381005,0.569995899692591,1.24420486533096,1.83749581835671,0.664519832946955,1.13053473162378,1.62426606180656,1.72851173044813,1.67909266257878,1.64867276562646,1.58148142641022,1.5457304436063,1.52106723376021,1.4983953814917,1.4907631540777,-0.432467023587335,-0.405561156003508,0.598376462709986,1.03778324323576,-0.0582117440100793,0.608193210076786,0.627754854705597,0.425764020704773,-1.00711273823756,1.24241766454429,-0.0784041166666345,-0.110355942869496,-0.32790918847272,0.792889472934316,0.479465335695338,0.595539790207366,0.598083041049885,5.62311112605211,-0.979090747470396,-0.109968090837507,1.16823611284012,"280H"
"PA4.18Ip","Ip","Inter","2","PA 4.18 Ip-PA 4.7 Ihed","280",1.68618284870572,1.40877443424475,0.415632202800495,1.62088719736132,1.04171217909561,0.733880056279255,1.5983854525214,1.3360145204843,1.48765970375409,1.47109966295053,1.4746690573414,1.45585654219293,1.45145964721236,1.44389447973832,1.43207570241539,1.43625892346269,-1.67376981232124,0.00657119146110726,0.425874183350775,1.58670247841016,1.70435659905789,0.741656498323437,0.619203237350424,0.579840411118985,-0.714128442970493,-0.539960810612574,1.76622853657132,-1.81892524770752,-1.94848417619503,0.859613390723144,0.971951012823234,0.717481350258001,0.426765730860466,5.89635246761055,-3.08695994085092,0.324588895878337,-0.870500867453221,"280P"
"PA4.18Ip","Ip","Inter","1","PA 4.18 Ip-PA 4.7 Ihed","29",-0.386227367552967,-0.414433084549671,-0.447239153709694,-0.72694335794036,-1.06869705014257,-0.496624651903669,-0.836362983475371,-0.238548078235539,-0.289901636013292,-0.178410813788675,-0.153094361831952,-0.130636948087983,-0.124868561458324,-0.125442554547551,-0.135655183647541,-0.18835531535693,0.178429859733654,0.565154056628617,-0.454569849809105,-0.706913390437048,0.765928716933787,-0.1189914906599,-0.281001829340613,0.300683172184504,0.38817745452875,0.450249453363463,0.197793075393751,0.317331312879456,-0.119965958711178,-0.304738391323234,-0.454737859363307,-0.5160291114206,-0.454077783960019,-1.90749595736147,0.413073715513363,0.858317951154379,-0.0504715310538263,"29P"
