0.9761018	0.9758163	0.9761754	0.9755070	0.9757658	0.9756425	0.9756980	0.9757814	0.9756639	0.9755139	0.9761969	0.9765489	0.9758517	0.9755761	0.9765714	0.9756029	0.9763427	0.9756405	0.9759904	0.9751847	0.9761807	0.9760407	0.9760829	0.9758970	0.9756960	0.9759081	0.9757472	0.9758052	0.9754034	0.9756562	0.9756531	0.9749747	0.9761209	0.9758233	0.9765113	0.9749415	0.9759716	0.9757824	0.9766289	0.9761986	0.9754335	0.9758759	0.9758354	0.9764572	0.9759800	0.9760854	0.9759646	0.9758753	0.9763194	0.9758150	0.9758729	0.9758091	0.9761776	0.9758405	0.9760350	0.9764434	0.9762566	0.9757102	0.9755032	0.9759985	0.9753952	0.9760866	0.9754961	0.9762572	0.9755261	0.9756418	0.9765922	0.9758564	0.9757854	0.9762903	0.9751816	0.9762750	0.9759585	0.9763590	0.9758372	0.9759467	0.9752569	0.9751563	0.9755048	0.9757587	0.9760631	0.9760055	0.9763234	0.9757401	0.9755165	0.9758011	0.9751831	0.9755700	0.9755190	0.9757313	0.9761406	0.9759607	0.9754135	0.9764151	0.9763308	0.9762545	0.9759359	0.9760630	0.9764051	0.9752793
0.9574483	0.9577724	0.9582767	0.9590950	0.9570122	0.9582876	0.9596048	0.9580787	0.9587802	0.9585789	0.9591827	0.9581496	0.9588551	0.9588474	0.9588923	0.9586315	0.9589418	0.9591208	0.9583464	0.9592739	0.9590895	0.9599097	0.9594405	0.9592628	0.9599052	0.9596692	0.9587285	0.9589668	0.9584301	0.9586882	0.9579245	0.9589191	0.9587072	0.9571860	0.9594412	0.9594668	0.9586654	0.9594726	0.9590246	0.9578995	0.9597755	0.9579888	0.9594603	0.9588378	0.9587003	0.9580731	0.9584300	0.9593019	0.9593229	0.9592899	0.9586650	0.9593667	0.9591237	0.9584045	0.9586812	0.9589329	0.9589829	0.9594543	0.9585583	0.9596493	0.9593907	0.9583233	0.9593617	0.9577466	0.9575098	0.9588719	0.9577916	0.9594290	0.9568281	0.9590388	0.9581941	0.9588278	0.9584752	0.9592637	0.9599872	0.9589256	0.9587646	0.9583203	0.9585303	0.9584743	0.9591402	0.9588825	0.9589338	0.9588219	0.9565341	0.9579833	0.9596475	0.9584183	0.9572515	0.9589450	0.9586045	0.9578206	0.9580084	0.9579589	0.9590605	0.9592359	0.9596535	0.9585825	0.9586679	0.9586238
0.9760784	0.9759327	0.9764967	0.9765009	0.9765189	0.9756446	0.9756031	0.9759399	0.9766259	0.9761481	0.9756292	0.9765930	0.9758015	0.9761724	0.9762955	0.9759594	0.9766147	0.9760979	0.9765444	0.9758806	0.9761459	0.9761593	0.9756400	0.9764038	0.9759948	0.9768266	0.9762573	0.9766369	0.9759415	0.9761256	0.9758466	0.9761543	0.9757700	0.9760147	0.9761531	0.9760970	0.9756085	0.9759935	0.9758406	0.9765798	0.9761410	0.9766736	0.9761697	0.9763074	0.9758182	0.9765711	0.9757720	0.9764594	0.9765326	0.9761116	0.9762006	0.9755905	0.9759367	0.9761165	0.9763030	0.9761112	0.9762385	0.9764634	0.9763916	0.9768298	0.9764252	0.9762380	0.9757170	0.9761251	0.9767622	0.9762958	0.9758475	0.9757664	0.9767883	0.9769117	0.9757961	0.9761246	0.9758219	0.9753013	0.9756231	0.9761639	0.9765047	0.9759626	0.9757950	0.9757715	0.9758078	0.9763897	0.9766453	0.9758638	0.9759440	0.9753832	0.9764970	0.9758741	0.9761486	0.9756981	0.9759343	0.9767072	0.9760078	0.9763804	0.9757227	0.9759120	0.9765775	0.9762128	0.9767267	0.9757815
0.9780997	0.9779719	0.9781490	0.9776112	0.9781510	0.9781611	0.9782720	0.9780881	0.9783492	0.9775202	0.9779526	0.9781500	0.9786514	0.9783460	0.9775821	0.9782373	0.9781249	0.9783896	0.9774656	0.9779958	0.9779213	0.9782936	0.9775847	0.9772855	0.9780815	0.9789063	0.9775534	0.9776813	0.9777014	0.9780462	0.9777004	0.9779209	0.9778331	0.9779977	0.9780831	0.9782866	0.9772864	0.9779033	0.9776619	0.9775812	0.9782627	0.9777955	0.9784210	0.9772485	0.9785868	0.9780163	0.9780554	0.9776751	0.9778529	0.9774978	0.9775203	0.9778184	0.9778801	0.9778410	0.9780194	0.9779146	0.9782059	0.9779319	0.9783610	0.9772410	0.9779841	0.9778462	0.9776370	0.9781580	0.9773969	0.9776201	0.9775648	0.9778160	0.9785539	0.9777892	0.9777113	0.9776754	0.9776460	0.9775856	0.9774739	0.9781366	0.9777558	0.9781348	0.9785393	0.9779774	0.9779531	0.9784811	0.9785029	0.9774203	0.9783787	0.9781065	0.9775520	0.9782166	0.9782736	0.9780566	0.9780363	0.9782744	0.9776824	0.9778956	0.9775054	0.9781178	0.9784505	0.9779323	0.9777509	0.9778358
0.9711452	0.9718572	0.9711780	0.9719313	0.9714506	0.9710910	0.9718738	0.9720102	0.9716774	0.9717252	0.9721645	0.9711617	0.9716268	0.9713741	0.9714591	0.9719962	0.9713478	0.9713356	0.9710672	0.9717225	0.9723469	0.9719019	0.9724092	0.9714930	0.9716818	0.9714150	0.9709278	0.9715006	0.9717135	0.9707952	0.9722761	0.9719367	0.9723440	0.9718916	0.9726437	0.9712034	0.9719931	0.9718957	0.9721066	0.9719322	0.9705489	0.9720660	0.9700377	0.9711187	0.9721517	0.9710894	0.9710576	0.9713854	0.9716833	0.9710994	0.9720770	0.9717408	0.9721802	0.9718076	0.9707377	0.9721082	0.9712890	0.9705226	0.9718415	0.9718134	0.9719700	0.9722222	0.9709395	0.9715946	0.9712682	0.9714497	0.9715543	0.9716077	0.9717118	0.9718339	0.9724777	0.9720839	0.9712868	0.9720186	0.9721253	0.9716892	0.9715178	0.9712472	0.9713199	0.9716403	0.9720203	0.9716069	0.9720251	0.9712108	0.9721781	0.9718688	0.9710508	0.9718125	0.9717374	0.9713131	0.9716899	0.9713881	0.9720036	0.9717689	0.9715737	0.9709093	0.9715461	0.9712573	0.9711299	0.9710674
0.9754721	0.9742923	0.9750035	0.9750164	0.9754612	0.9754040	0.9749142	0.9751532	0.9749475	0.9752625	0.9751311	0.9745883	0.9748783	0.9745637	0.9742619	0.9746715	0.9748422	0.9750433	0.9750339	0.9747995	0.9747008	0.9741468	0.9747396	0.9748891	0.9754252	0.9748875	0.9756763	0.9753352	0.9750610	0.9745950	0.9755338	0.9747727	0.9751190	0.9743084	0.9747905	0.9750939	0.9747458	0.9748398	0.9746632	0.9742265	0.9752390	0.9746019	0.9753129	0.9755863	0.9750405	0.9741418	0.9747060	0.9750717	0.9752055	0.9750556	0.9747351	0.9745169	0.9748164	0.9751276	0.9761718	0.9749385	0.9753930	0.9746966	0.9744980	0.9755871	0.9755288	0.9747896	0.9754172	0.9750905	0.9752546	0.9741639	0.9757058	0.9755477	0.9746417	0.9750736	0.9745610	0.9753215	0.9748310	0.9748409	0.9749116	0.9746605	0.9747589	0.9751234	0.9747763	0.9749888	0.9746810	0.9754547	0.9753632	0.9744594	0.9749946	0.9750992	0.9744716	0.9747830	0.9752614	0.9754932	0.9751311	0.9756912	0.9749172	0.9747975	0.9755673	0.9749600	0.9745942	0.9746298	0.9756855	0.9750322
0.9810568	0.9809630	0.9817311	0.9810807	0.9813292	0.9810382	0.9814112	0.9813568	0.9812378	0.9811732	0.9816350	0.9810817	0.9810918	0.9816903	0.9812841	0.9811851	0.9809043	0.9816518	0.9805389	0.9808960	0.9813990	0.9813693	0.9813540	0.9812498	0.9814647	0.9816512	0.9814166	0.9810290	0.9813315	0.9809280	0.9816543	0.9816784	0.9815234	0.9814646	0.9809615	0.9813471	0.9814189	0.9816062	0.9812821	0.9812493	0.9809095	0.9809666	0.9813133	0.9813035	0.9812286	0.9811347	0.9812698	0.9817798	0.9810337	0.9813167	0.9809596	0.9819381	0.9812731	0.9813960	0.9812014	0.9813066	0.9807521	0.9810910	0.9808631	0.9816568	0.9817772	0.9812070	0.9812190	0.9811197	0.9814221	0.9808677	0.9809727	0.9814149	0.9817020	0.9808635	0.9805560	0.9806957	0.9813667	0.9815864	0.9815353	0.9815834	0.9813897	0.9809564	0.9819372	0.9812727	0.9811740	0.9812089	0.9809261	0.9814206	0.9812684	0.9811068	0.9815149	0.9814785	0.9813806	0.9813219	0.9812768	0.9813375	0.9811841	0.9807052	0.9813816	0.9817045	0.9809213	0.9814996	0.9810262	0.9808686
0.9672040	0.9672774	0.9670094	0.9672161	0.9673717	0.9677100	0.9670681	0.9677277	0.9674122	0.9678284	0.9662903	0.9675465	0.9670347	0.9671318	0.9672326	0.9676812	0.9671354	0.9667613	0.9669240	0.9668237	0.9664252	0.9656337	0.9672250	0.9675342	0.9674590	0.9668035	0.9665414	0.9675453	0.9673562	0.9668637	0.9660331	0.9665376	0.9670427	0.9668141	0.9664626	0.9669505	0.9666091	0.9677502	0.9669498	0.9665777	0.9669983	0.9667757	0.9664801	0.9666009	0.9670669	0.9670046	0.9671064	0.9668008	0.9673496	0.9669197	0.9662440	0.9675972	0.9665975	0.9670428	0.9668706	0.9665704	0.9674347	0.9663199	0.9673169	0.9663333	0.9668816	0.9670360	0.9666769	0.9670566	0.9673012	0.9667656	0.9668630	0.9670346	0.9677030	0.9672377	0.9671343	0.9675479	0.9665174	0.9671591	0.9669952	0.9671065	0.9674664	0.9670545	0.9672785	0.9679618	0.9672545	0.9677952	0.9672970	0.9671038	0.9664860	0.9663053	0.9669960	0.9669502	0.9671338	0.9666835	0.9669592	0.9660832	0.9671315	0.9668123	0.9664670	0.9674478	0.9677159	0.9664889	0.9667028	0.9677150
0.9803947	0.9804800	0.9796770	0.9803678	0.9799951	0.9801976	0.9800244	0.9800864	0.9797381	0.9800103	0.9797244	0.9797150	0.9798422	0.9794859	0.9795907	0.9796529	0.9798963	0.9801202	0.9798912	0.9796037	0.9797568	0.9799140	0.9793149	0.9797681	0.9800462	0.9798463	0.9797696	0.9802509	0.9800083	0.9801238	0.9802718	0.9800555	0.9800861	0.9800766	0.9793656	0.9799576	0.9799495	0.9801502	0.9799499	0.9794851	0.9797103	0.9802087	0.9797905	0.9801627	0.9803306	0.9795243	0.9796669	0.9800133	0.9798665	0.9799766	0.9799973	0.9796633	0.9799162	0.9800175	0.9802898	0.9798478	0.9800311	0.9799227	0.9798585	0.9796144	0.9799417	0.9803078	0.9803369	0.9796201	0.9799474	0.9798824	0.9796693	0.9801539	0.9798078	0.9797774	0.9799593	0.9798843	0.9800525	0.9801371	0.9799292	0.9801125	0.9800449	0.9796824	0.9796179	0.9800631	0.9800849	0.9794849	0.9804069	0.9797803	0.9795497	0.9792835	0.9794299	0.9801265	0.9797274	0.9797547	0.9795876	0.9801522	0.9800507	0.9797346	0.9800199	0.9791311	0.9797331	0.9798565	0.9797980	0.9803273
0.9740563	0.9745717	0.9753477	0.9747783	0.9739134	0.9735366	0.9735235	0.9739724	0.9748573	0.9751616	0.9744508	0.9735697	0.9740831	0.9742592	0.9742304	0.9744110	0.9743078	0.9740016	0.9740687	0.9737343	0.9743746	0.9746083	0.9748344	0.9747656	0.9742900	0.9737434	0.9744063	0.9745941	0.9738963	0.9736318	0.9739235	0.9741011	0.9740607	0.9743362	0.9746950	0.9744784	0.9739395	0.9739511	0.9744896	0.9746951	0.9741111	0.9745395	0.9741950	0.9748502	0.9743923	0.9747963	0.9740559	0.9738652	0.9748142	0.9743256	0.9745617	0.9746206	0.9746985	0.9739186	0.9743752	0.9752586	0.9742041	0.9743093	0.9749988	0.9737415	0.9747169	0.9742813	0.9742161	0.9742609	0.9744275	0.9739956	0.9746040	0.9742082	0.9743586	0.9742766	0.9743359	0.9741106	0.9747791	0.9743065	0.9748719	0.9743388	0.9740523	0.9744357	0.9740980	0.9743519	0.9741940	0.9742420	0.9748217	0.9741935	0.9737566	0.9742283	0.9744364	0.9746563	0.9740783	0.9741376	0.9740442	0.9741135	0.9742875	0.9743132	0.9736587	0.9748958	0.9745532	0.9742879	0.9742641	0.9738153
