4.730234	4.724902	4.734647	4.714044	4.723437	4.728510	4.720593	4.721364	4.718556	4.727414	4.724559	4.737601	4.725915	4.712043	4.747410	4.721519	4.735449	4.721879	4.737965	4.714416	4.733791	4.717489	4.729342	4.719971	4.728987	4.727597	4.721646	4.728772	4.722633	4.719563	4.724464	4.710533	4.730385	4.726205	4.746220	4.704643	4.730673	4.728581	4.741083	4.731807	4.716585	4.731155	4.726482	4.739357	4.719542	4.732234	4.724728	4.725580	4.734099	4.718779	4.720854	4.719367	4.731730	4.721048	4.720923	4.740427	4.729963	4.716113	4.716308	4.724360	4.708845	4.726488	4.712802	4.733574	4.726804	4.715928	4.739754	4.723374	4.727700	4.727131	4.711019	4.737590	4.723962	4.735229	4.727562	4.728891	4.709556	4.711325	4.718081	4.718697	4.733794	4.728275	4.735170	4.708063	4.711350	4.729266	4.705340	4.724841	4.719169	4.720164	4.726109	4.714167	4.719845	4.743156	4.727301	4.731091	4.721670	4.713531	4.732011	4.713142
4.332929	4.353246	4.358565	4.365678	4.348463	4.350502	4.382822	4.352722	4.368160	4.359823	4.365834	4.355085	4.364062	4.367968	4.361225	4.361530	4.365712	4.357634	4.354922	4.363770	4.358422	4.387556	4.365078	4.370944	4.375133	4.374630	4.368599	4.369464	4.352511	4.373830	4.355561	4.373160	4.360764	4.347251	4.378659	4.371142	4.362909	4.369490	4.351673	4.350526	4.373156	4.346525	4.362872	4.367636	4.354381	4.354369	4.367224	4.373712	4.379871	4.360494	4.355963	4.384088	4.365540	4.363913	4.356461	4.366393	4.357509	4.368292	4.353139	4.383416	4.367303	4.363944	4.365766	4.351521	4.337509	4.357149	4.341194	4.374712	4.331049	4.372677	4.357571	4.357396	4.357400	4.371814	4.378747	4.373144	4.359489	4.349124	4.358838	4.359498	4.370008	4.374084	4.370009	4.367432	4.330140	4.339515	4.370960	4.365663	4.335638	4.371937	4.346114	4.350519	4.345329	4.351701	4.369476	4.379844	4.366678	4.372663	4.360992	4.364315
4.719663	4.719272	4.728511	4.728963	4.734592	4.713228	4.704955	4.710405	4.734311	4.718601	4.722989	4.730285	4.711248	4.735295	4.719805	4.715931	4.728456	4.716481	4.727133	4.710626	4.728289	4.714626	4.702463	4.733065	4.724955	4.741964	4.717924	4.722389	4.713633	4.721818	4.710667	4.714589	4.719214	4.707156	4.733345	4.713869	4.697971	4.707841	4.709117	4.728761	4.721475	4.737029	4.727775	4.725078	4.709002	4.729495	4.715284	4.730512	4.733272	4.729771	4.715620	4.706662	4.704884	4.713216	4.724775	4.724558	4.726511	4.729720	4.727613	4.732096	4.725317	4.728333	4.705822	4.722498	4.741976	4.722799	4.720542	4.712910	4.727591	4.738080	4.716292	4.730238	4.703543	4.707622	4.706472	4.711436	4.726756	4.714504	4.707613	4.709008	4.714021	4.719709	4.745878	4.710487	4.721764	4.701874	4.729253	4.708873	4.700807	4.708804	4.718965	4.742868	4.720389	4.731878	4.705425	4.714450	4.723323	4.723476	4.726757	4.713049
4.738980	4.731321	4.745231	4.741603	4.741361	4.745522	4.738300	4.747244	4.754107	4.730026	4.739141	4.738971	4.760433	4.744800	4.721737	4.755317	4.747612	4.746796	4.733395	4.738349	4.741711	4.747184	4.731011	4.726575	4.746092	4.764834	4.732965	4.736145	4.721942	4.737376	4.727301	4.745756	4.725863	4.737389	4.742529	4.746184	4.723097	4.736910	4.741381	4.734566	4.749000	4.734887	4.749925	4.719835	4.751208	4.738454	4.735363	4.731250	4.740552	4.724757	4.732652	4.739889	4.725214	4.732819	4.740891	4.739989	4.738126	4.739289	4.753456	4.718845	4.740761	4.743478	4.727012	4.747406	4.734002	4.737880	4.725302	4.733272	4.748172	4.737362	4.734950	4.743523	4.727760	4.739233	4.734978	4.742635	4.737253	4.745737	4.758466	4.743170	4.738396	4.752813	4.749123	4.732796	4.762578	4.749566	4.733628	4.732859	4.749887	4.734029	4.747777	4.751056	4.734568	4.740246	4.731184	4.750983	4.756864	4.740737	4.729328	4.740819
4.618892	4.628359	4.627713	4.637572	4.622880	4.619933	4.628085	4.644778	4.630182	4.633505	4.644726	4.619381	4.632761	4.626232	4.627163	4.628555	4.632038	4.630119	4.614768	4.629271	4.641493	4.628952	4.638606	4.632776	4.630942	4.623461	4.620075	4.620516	4.629824	4.621121	4.630656	4.635088	4.650263	4.640465	4.656401	4.623167	4.636987	4.629958	4.644517	4.625880	4.614080	4.636126	4.610337	4.621996	4.632507	4.631429	4.616751	4.627360	4.626704	4.615368	4.636173	4.629882	4.638868	4.635668	4.603344	4.644417	4.614381	4.617739	4.630622	4.618248	4.634909	4.642586	4.618713	4.628139	4.621843	4.626744	4.629517	4.640799	4.629055	4.642124	4.651085	4.645733	4.615767	4.621101	4.647338	4.617363	4.633790	4.616865	4.631082	4.630059	4.631188	4.628987	4.633935	4.616077	4.651950	4.634317	4.603667	4.640111	4.629910	4.625182	4.617560	4.618177	4.634688	4.653961	4.630054	4.619184	4.627948	4.626325	4.617526	4.617150
4.705716	4.672191	4.692876	4.687460	4.702627	4.699148	4.687309	4.693984	4.678596	4.697337	4.705196	4.680010	4.682251	4.684743	4.681046	4.688300	4.687529	4.693982	4.684108	4.685401	4.682281	4.677621	4.667034	4.691525	4.703497	4.690291	4.711583	4.694691	4.698609	4.687004	4.702387	4.685614	4.697090	4.677121	4.691863	4.704354	4.692757	4.692269	4.685513	4.687766	4.709651	4.687504	4.703461	4.702946	4.689934	4.680208	4.682425	4.696927	4.703402	4.694085	4.688175	4.682398	4.682468	4.702708	4.715759	4.695852	4.702183	4.688283	4.697008	4.706489	4.708002	4.698269	4.710298	4.710975	4.703935	4.670942	4.703679	4.707570	4.682100	4.695732	4.689349	4.700171	4.686387	4.688903	4.690457	4.689590	4.690551	4.705324	4.683047	4.703297	4.690907	4.706094	4.701411	4.677248	4.698001	4.702579	4.674451	4.692378	4.694263	4.708236	4.696197	4.706886	4.685586	4.675427	4.698916	4.698345	4.680521	4.695873	4.713307	4.689629
4.890371	4.886740	4.917715	4.885560	4.907869	4.893538	4.888717	4.903114	4.900690	4.888676	4.904865	4.903807	4.881544	4.911019	4.908975	4.899520	4.878592	4.897972	4.864435	4.887308	4.903449	4.905367	4.909509	4.901734	4.901142	4.915476	4.892439	4.891164	4.897975	4.885706	4.908074	4.909141	4.900877	4.904494	4.886155	4.899563	4.899424	4.905736	4.893291	4.894701	4.885765	4.892030	4.901238	4.886372	4.894599	4.890048	4.895438	4.906657	4.887860	4.893704	4.881553	4.926288	4.895218	4.906683	4.890440	4.898345	4.886416	4.893456	4.887123	4.905014	4.907929	4.901488	4.901203	4.899521	4.884384	4.890545	4.894353	4.903171	4.906085	4.883773	4.875219	4.882816	4.905048	4.900370	4.903613	4.900864	4.900055	4.883518	4.915803	4.898078	4.889741	4.893550	4.883180	4.894108	4.895503	4.891426	4.902404	4.913449	4.903363	4.901073	4.895870	4.893842	4.903330	4.872538	4.900432	4.902609	4.883130	4.906256	4.894689	4.880055
4.352763	4.363305	4.359349	4.363552	4.366724	4.376593	4.358175	4.385543	4.371258	4.373519	4.349794	4.378011	4.362474	4.361454	4.363542	4.374817	4.372751	4.359465	4.364560	4.342514	4.347952	4.332982	4.366593	4.370196	4.381609	4.362123	4.350315	4.362207	4.356595	4.350770	4.350882	4.343226	4.358280	4.358403	4.346037	4.357561	4.347970	4.377544	4.363094	4.353165	4.363261	4.350041	4.347022	4.350374	4.362534	4.367521	4.362526	4.362120	4.365114	4.355015	4.343827	4.371647	4.356666	4.362356	4.355423	4.349023	4.372243	4.338533	4.368895	4.341285	4.357760	4.354781	4.342776	4.357986	4.366790	4.358595	4.352244	4.366972	4.380476	4.371228	4.359163	4.377901	4.353570	4.360191	4.360292	4.357525	4.373737	4.357331	4.350488	4.365663	4.370851	4.376020	4.371154	4.374916	4.355116	4.354830	4.354967	4.365883	4.355731	4.353069	4.358951	4.343303	4.355590	4.354844	4.346274	4.358808	4.375919	4.348586	4.361609	4.369244
4.821469	4.817206	4.794967	4.810014	4.810753	4.820384	4.806648	4.813103	4.799083	4.801903	4.794933	4.789756	4.805087	4.789375	4.790648	4.794333	4.802437	4.805538	4.807404	4.795205	4.805438	4.805109	4.801070	4.798639	4.806925	4.813684	4.792299	4.814149	4.802422	4.804508	4.816393	4.800814	4.801778	4.803682	4.796996	4.796459	4.802832	4.801467	4.799604	4.795447	4.795341	4.818894	4.801102	4.812476	4.805955	4.794974	4.793169	4.808909	4.798010	4.800295	4.807424	4.797557	4.808512	4.803345	4.814011	4.805276	4.800369	4.805228	4.806022	4.802663	4.794821	4.808860	4.818936	4.789708	4.797543	4.807484	4.797430	4.805677	4.799914	4.796312	4.802312	4.793142	4.806713	4.806182	4.802908	4.810551	4.807989	4.797238	4.797530	4.814293	4.798511	4.796959	4.819703	4.801172	4.798044	4.787796	4.793153	4.812779	4.801312	4.792014	4.789032	4.803331	4.804513	4.794012	4.808929	4.782424	4.788928	4.804202	4.801815	4.821045
4.654914	4.664465	4.704151	4.682153	4.667028	4.647944	4.658476	4.656256	4.682026	4.686973	4.667385	4.652979	4.684448	4.665582	4.668180	4.671258	4.667248	4.674674	4.660025	4.661258	4.671018	4.673846	4.676222	4.679046	4.668352	4.656531	4.670012	4.671839	4.656773	4.651052	4.661376	4.668918	4.657822	4.669222	4.680684	4.680055	4.660707	4.664770	4.680863	4.690666	4.669760	4.677483	4.666450	4.675859	4.664838	4.686509	4.667140	4.670468	4.677508	4.662614	4.673553	4.682465	4.684122	4.657592	4.669379	4.688619	4.670781	4.671102	4.686654	4.651528	4.686328	4.671300	4.669674	4.666059	4.668241	4.673835	4.677678	4.670963	4.677143	4.659507	4.669198	4.669731	4.677784	4.667417	4.678286	4.666402	4.660202	4.674209	4.658368	4.672352	4.665541	4.676549	4.681157	4.661974	4.667430	4.673853	4.671475	4.682150	4.653654	4.666649	4.667289	4.664365	4.686363	4.679058	4.652216	4.689067	4.677518	4.671361	4.669825	4.666229
